,hitparada,rok,mesic,pozice,track,interpret,interpret_hlavni,vydavatel
67214,CZ - RADIO - TOP 100,2019,05,15,Nesmím zapomenout (Mámě),Kryštof,Kryštof,I.Richmond.P./Universal Music
67215,CZ - RADIO - TOP 100,2019,05,16,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,Mark Ronson,Sony Music
67216,CZ - RADIO - TOP 100,2019,05,17,Chci tančit,Mirai,Mirai,Universal Music
67217,CZ - RADIO - TOP 100,2019,05,18,Shotgun,George Ezra,George Ezra,Sony Music
67218,CZ - RADIO - TOP 100,2019,05,19,Flames,David Guetta & Sia,David Guetta,Warner Music
67219,CZ - RADIO - TOP 100,2019,05,20,Rub a líc,Sebastian,Sebastian,Warner Music
67220,CZ - RADIO - TOP 100,2019,05,21,Promises (with Sam Smith),Calvin Harris,Calvin Harris,Sony Music
67221,CZ - RADIO - TOP 100,2019,05,22,No Sleep (feat. Bonn),Martin Garrix,Martin Garrix,Sony Music
67222,CZ - RADIO - TOP 100,2019,05,23,Tamaryšek,Chinaski,Chinaski,Brainzone
67223,CZ - RADIO - TOP 100,2019,05,24,Walk Me Home,P!Nk,P!Nk,Sony Music
67224,CZ - RADIO - TOP 100,2019,05,25,Learn to Let Go,Welshly Arms,Welshly Arms,Universal Music
67225,CZ - RADIO - TOP 100,2019,05,26,High Hopes,Panic! At The Disco,Panic! At The Disco,Warner Music
67226,CZ - RADIO - TOP 100,2019,05,27,Birthday Party,Ajr,Ajr,Nan
67227,CZ - RADIO - TOP 100,2019,05,28,Bones (feat. OneRepublic),Galantis,Galantis,Warner Music
67228,CZ - RADIO - TOP 100,2019,05,29,Con Calma (feat. Snow),Daddy Yankee,Daddy Yankee,Universal Music
67229,CZ - RADIO - TOP 100,2019,05,30,Only Want You,Rita Ora,Rita Ora,Warner Music
67230,CZ - RADIO - TOP 100,2019,05,31,Darkside (feat. Au/Ra & Tomine Harket),Alan Walker,Alan Walker,Sony Music
67231,CZ - RADIO - TOP 100,2019,05,32,OTCHI,Mirai,Mirai,Universal Music
67232,CZ - RADIO - TOP 100,2019,05,33,Blur (feat. Foster the People),Mo,Mo,Sony Music
67233,CZ - RADIO - TOP 100,2019,05,34,Nad světem (Nezapomínej),Michal Hrůza,Michal Hrůza,Universal Music
67234,CZ - RADIO - TOP 100,2019,05,35,In My Mind,Dynoro & Gigi D'Agostino,Dynoro,Sony Music
67235,CZ - RADIO - TOP 100,2019,05,36,S.O.S.,Avicii,Avicii,Universal Music
67236,CZ - RADIO - TOP 100,2019,05,37,La Cintura,Alvaro Soler,Alvaro Soler,Universal Music
67237,CZ - RADIO - TOP 100,2019,05,38,Expectations,Lauren Jauregui,Lauren Jauregui,Sony Music
67238,CZ - RADIO - TOP 100,2019,05,39,Monster,Walking On Cars,Walking On Cars,Universal Music
67239,CZ - RADIO - TOP 100,2019,05,40,Girls Go Wild,Lp,Lp,Universal Music
67240,CZ - RADIO - TOP 100,2019,05,41,Move On,Mike Posner,Mike Posner,Universal Music
67241,CZ - RADIO - TOP 100,2019,05,42,Be Alright,Dean Lewis,Dean Lewis,Universal Music
67242,CZ - RADIO - TOP 100,2019,05,43,Dřevo,Xindl X,Xindl X,Universal Music
67243,CZ - RADIO - TOP 100,2019,05,44,Close to Me (feat. Diplo & Swae Lee),Ellie Goulding,Ellie Goulding,Universal Music
67244,CZ - RADIO - TOP 100,2019,05,45,Alenka,Xindl X,Xindl X,Universal Music
67245,CZ - RADIO - TOP 100,2019,05,46,I've Been Waiting (feat. Fall Out Boy),Lil Peep,Lil Peep,Sony Music
67246,CZ - RADIO - TOP 100,2019,05,47,Last Hurrah,Bebe Rexha,Bebe Rexha,Warner Music
67247,CZ - RADIO - TOP 100,2019,05,48,Have it All,Jason Mraz,Jason Mraz,Warner Music
67248,CZ - RADIO - TOP 100,2019,05,49,Up Till Dawn (On The Move),Lucas & Steve,Lucas,Warner Music
67249,CZ - RADIO - TOP 100,2019,05,50,Motýli,Mandrage,Mandrage,Universal Music
67250,CZ - RADIO - TOP 100,2019,05,51,Nádech,Like-It,Like-It,Brainzone
67251,CZ - RADIO - TOP 100,2019,05,52,Happier,Marshmello & Bastille,Marshmello,Universal Music
67252,CZ - RADIO - TOP 100,2019,05,53,Srdce nehasnou,Karel Gott/Charlotte Ella Gottová,Karel Gott,Supraphon
67253,CZ - RADIO - TOP 100,2019,05,54,Crazy,Lost Frequencies & Zonderling,Lost Frequencies,Nan
67254,CZ - RADIO - TOP 100,2019,05,55,Potkal jsem tě po letech,Chinaski,Chinaski,Brainzone
67255,CZ - RADIO - TOP 100,2019,05,56,Za 100 let,Za100Let,Za100Let,Supraphon
67256,CZ - RADIO - TOP 100,2019,05,57,Follow Your Fire,Kodaline,Kodaline,Sony Music
67257,CZ - RADIO - TOP 100,2019,05,58,Glow,Gavin James,Gavin James,Sony Music
67258,CZ - RADIO - TOP 100,2019,05,59,So Am I,Ava Max,Ava Max,Warner Music
67259,CZ - RADIO - TOP 100,2019,05,60,Solo (feat. Demi Lovato),Clean Bandit,Clean Bandit,Warner Music
67260,CZ - RADIO - TOP 100,2019,05,61,Shameless,Denis First & Reznikov & Bright Sparks,Denis First,Universal Music
67261,CZ - RADIO - TOP 100,2019,05,62,Anděl,Mirai,Mirai,Universal Music
67262,CZ - RADIO - TOP 100,2019,05,63,Bottom of You,Kokab & Beatchild,Kokab,Warner Music
67263,CZ - RADIO - TOP 100,2019,05,64,Múza,Poetika,Poetika,Universal Music
67264,CZ - RADIO - TOP 100,2019,05,65,Jsem optimista,Olga Lounová,Olga Lounová,Olga Lounová Records
67265,CZ - RADIO - TOP 100,2019,05,66,Rise (feat. Jack & Jack),Jonas Blue,Jonas Blue,Universal Music
67266,CZ - RADIO - TOP 100,2019,05,67,More Than You Know,Axwell / Ingrosso,Axwell,Universal Music
67267,CZ - RADIO - TOP 100,2019,05,68,i'm so tired...,Lauv & Troye Sivan,Lauv,Lauv
67268,CZ - RADIO - TOP 100,2019,05,69,Unforgettable,Nico Santos,Nico Santos,Universal Music
67269,CZ - RADIO - TOP 100,2019,05,70,Shallow,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
67270,CZ - RADIO - TOP 100,2019,05,71,Swan Song,Dua Lipa,Dua Lipa,Warner Music
67271,CZ - RADIO - TOP 100,2019,05,72,Cool Out,Imagine Dragons,Imagine Dragons,Universal Music
67272,CZ - RADIO - TOP 100,2019,05,73,Rooftop,Nico Santos,Nico Santos,Universal Music
67273,CZ - RADIO - TOP 100,2019,05,74,Killer Queen,5 Seconds Of Summer,5 Seconds Of Summer,Universal Music
67274,CZ - RADIO - TOP 100,2019,05,75,Can´t Wait,Thom Artway,Thom Artway,Warner Music
67275,CZ - RADIO - TOP 100,2019,05,76,Who Do You Love,Chainsmokers,Chainsmokers,Sony Music
67276,CZ - RADIO - TOP 100,2019,05,77,Dasher,Gerard Way & Lydia Night,Gerard Way,Warner Music
67277,CZ - RADIO - TOP 100,2019,05,78,Mám boky jako skříň,Ewa Farna,Ewa Farna,Nan
67278,CZ - RADIO - TOP 100,2019,05,79,Happyland,Mans Zelmerlöw,Mans Zelmerlöw,Warner Music
67279,CZ - RADIO - TOP 100,2019,05,80,Bad Guy,Billie Eilish,Billie Eilish,Universal Music
67280,CZ - RADIO - TOP 100,2019,05,81,Girls Like You,Maroon 5,Maroon 5,Universal Music
67281,CZ - RADIO - TOP 100,2019,05,82,Sanctuary,Welshly Arms,Welshly Arms,Universal Music
67282,CZ - RADIO - TOP 100,2019,05,83,Without Me,Halsey,Halsey,Universal Music
67283,CZ - RADIO - TOP 100,2019,05,84,Chlorine,Twenty One Pilots,Twenty One Pilots,Warner Music
67284,CZ - RADIO - TOP 100,2019,05,85,Holomráz,Slza,Slza,Universal Music
67285,CZ - RADIO - TOP 100,2019,05,86,Feelings,John Newman,John Newman,Universal Music
67286,CZ - RADIO - TOP 100,2019,05,87,Beach House,Chainsmokers,Chainsmokers,Sony Music
67287,CZ - RADIO - TOP 100,2019,05,88,I Don’t Belong in This Club (feat. Macklemore),Why Don'T We,Why Don'T We,Warner Music
67288,CZ - RADIO - TOP 100,2019,05,89,Just You and I,Tom Walker,Tom Walker,Sony Music
67289,CZ - RADIO - TOP 100,2019,05,90,Chcem to zažiť ešte raz (ft.B.Cristovao& V.Hazard),Pavol Habera,Pavol Habera,Championship Music
67290,CZ - RADIO - TOP 100,2019,05,91,Každý chce byť naj,Miro Žbirka,Miro Žbirka,Universal Music
67291,CZ - RADIO - TOP 100,2019,05,92,Pro Emu,Michal Hrůza,Michal Hrůza,Universal Music
67292,CZ - RADIO - TOP 100,2019,05,93,Naviděnou,Kryštof,Kryštof,I.Richmond.P./Universal Music
67293,CZ - RADIO - TOP 100,2019,05,94,Hold My Girl,George Ezra,George Ezra,Sony Music
67294,CZ - RADIO - TOP 100,2019,05,95,Lighthouse,Debbi,Debbi,Singlton/Universal Music
67295,CZ - RADIO - TOP 100,2019,05,96,Zločin,Robin Mood,Robin Mood,Warner Music
67296,CZ - RADIO - TOP 100,2019,05,97,"Když nemůžeš, tak přidej",Mirai,Mirai,Universal Music
67297,CZ - RADIO - TOP 100,2019,05,98,Popelka,Xindl X,Xindl X,Universal Music
67298,CZ - RADIO - TOP 100,2019,05,99,Lullaby,Sigala & Paloma Faith,Sigala,Sony Music
67299,CZ - RADIO - TOP 100,2019,05,100,"These Days (feat. Jess Glynne, Macklemore...)",Rudimental,Rudimental,Warner Music
67300,CZ - RADIO - TOP 100,2019,06,1,Someone You Loved,Lewis Capaldi,Lewis Capaldi,Universal Music
67301,CZ - RADIO - TOP 100,2019,06,2,Power Over Me,Dermot Kennedy,Dermot Kennedy,Universal Music
67302,CZ - RADIO - TOP 100,2019,06,3,Don't Call Me Up,Mabel,Mabel,Universal Music
67303,CZ - RADIO - TOP 100,2019,06,4,Speechless,Robin Schulz,Robin Schulz,Warner Music
67304,CZ - RADIO - TOP 100,2019,06,5,Con Calma (feat. Snow),Daddy Yankee,Daddy Yankee,Universal Music
67305,CZ - RADIO - TOP 100,2019,06,6,No Sleep (feat. Bonn),Martin Garrix,Martin Garrix,Sony Music
67306,CZ - RADIO - TOP 100,2019,06,7,Bad Liar,Imagine Dragons,Imagine Dragons,Universal Music
67307,CZ - RADIO - TOP 100,2019,06,8,Sweet but Psycho,Ava Max,Ava Max,Warner Music
67308,CZ - RADIO - TOP 100,2019,06,9,Paravany,Slza,Slza,Universal Music
67309,CZ - RADIO - TOP 100,2019,06,10,S.O.S.,Avicii,Avicii,Universal Music
67310,CZ - RADIO - TOP 100,2019,06,11,Fading,Alle Farben & Ilira,Alle Farben,Sony Music
67311,CZ - RADIO - TOP 100,2019,06,12,To se mi líbí,Marek Ztracený,Marek Ztracený,Supraphon
67312,CZ - RADIO - TOP 100,2019,06,13,Let Me Down SLowly,Alec Benjamin,Alec Benjamin,Warner Music
67313,CZ - RADIO - TOP 100,2019,06,14,Walk Me Home,P!Nk,P!Nk,Sony Music
67314,CZ - RADIO - TOP 100,2019,06,15,OTCHI,Mirai,Mirai,Universal Music
67315,CZ - RADIO - TOP 100,2019,06,16,So Am I,Ava Max,Ava Max,Warner Music
67316,CZ - RADIO - TOP 100,2019,06,17,Who Do You Love,Chainsmokers,Chainsmokers,Sony Music
67317,CZ - RADIO - TOP 100,2019,06,18,Wicked Hearts (feat. Jamie Hartman),Junge Junge,Junge Junge,Universal Music
67318,CZ - RADIO - TOP 100,2019,06,19,Nesmím zapomenout (Mámě),Kryštof,Kryštof,I.Richmond.P./Universal Music
67319,CZ - RADIO - TOP 100,2019,06,20,High Hopes,Panic! At The Disco,Panic! At The Disco,Warner Music
67320,CZ - RADIO - TOP 100,2019,06,21,Bottom of You,Kokab & Beatchild,Kokab,Warner Music
67321,CZ - RADIO - TOP 100,2019,06,22,Rub a líc,Sebastian,Sebastian,Warner Music
67322,CZ - RADIO - TOP 100,2019,06,23,Shotgun,George Ezra,George Ezra,Sony Music
67323,CZ - RADIO - TOP 100,2019,06,24,Múza,Poetika,Poetika,Universal Music
67324,CZ - RADIO - TOP 100,2019,06,25,Alenka,Xindl X,Xindl X,Universal Music
67325,CZ - RADIO - TOP 100,2019,06,26,Flames,David Guetta & Sia,David Guetta,Warner Music
67326,CZ - RADIO - TOP 100,2019,06,27,Insomnia,Daya,Daya,Universal Music
67327,CZ - RADIO - TOP 100,2019,06,28,BOOM,X Ambassadors,X Ambassadors,Universal Music
67328,CZ - RADIO - TOP 100,2019,06,29,Bones (feat. OneRepublic),Galantis,Galantis,Warner Music
67329,CZ - RADIO - TOP 100,2019,06,30,Shameless,Denis First & Reznikov & Bright Sparks,Denis First,Universal Music
67330,CZ - RADIO - TOP 100,2019,06,31,Feelings,John Newman,John Newman,Universal Music
67331,CZ - RADIO - TOP 100,2019,06,32,Expectations,Lauren Jauregui,Lauren Jauregui,Sony Music
67332,CZ - RADIO - TOP 100,2019,06,33,Monster,Walking On Cars,Walking On Cars,Universal Music
67333,CZ - RADIO - TOP 100,2019,06,34,Me Gusta,Mikolas Josef,Mikolas Josef,Sony Music
67334,CZ - RADIO - TOP 100,2019,06,35,Close to Me (feat. Diplo & Swae Lee),Ellie Goulding,Ellie Goulding,Universal Music
67335,CZ - RADIO - TOP 100,2019,06,36,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,Mark Ronson,Sony Music
67336,CZ - RADIO - TOP 100,2019,06,37,Tamaryšek,Chinaski,Chinaski,Brainzone
67337,CZ - RADIO - TOP 100,2019,06,38,Srdce nehasnou,Karel Gott/Charlotte Ella Gottová,Karel Gott,Supraphon
67338,CZ - RADIO - TOP 100,2019,06,39,La Cintura,Alvaro Soler,Alvaro Soler,Universal Music
67339,CZ - RADIO - TOP 100,2019,06,40,Chci tančit,Mirai,Mirai,Universal Music
67340,CZ - RADIO - TOP 100,2019,06,41,Last Hurrah,Bebe Rexha,Bebe Rexha,Warner Music
67341,CZ - RADIO - TOP 100,2019,06,42,Lighthouse,Debbi,Debbi,Singlton/Universal Music
67342,CZ - RADIO - TOP 100,2019,06,43,Cool Out,Imagine Dragons,Imagine Dragons,Universal Music
67343,CZ - RADIO - TOP 100,2019,06,44,Only Want You,Rita Ora,Rita Ora,Warner Music
67344,CZ - RADIO - TOP 100,2019,06,45,Girls Go Wild,Lp,Lp,Universal Music
67345,CZ - RADIO - TOP 100,2019,06,46,Chlorine,Twenty One Pilots,Twenty One Pilots,Warner Music
67346,CZ - RADIO - TOP 100,2019,06,47,Birthday Party,Ajr,Ajr,Nan
67347,CZ - RADIO - TOP 100,2019,06,48,Motýli,Mandrage,Mandrage,Universal Music
67348,CZ - RADIO - TOP 100,2019,06,49,Open Up,Matt Simons,Matt Simons,Universal Music
67349,CZ - RADIO - TOP 100,2019,06,50,Always Remember UsThis Way,Lady Gaga & Bradley Cooper,Lady Gaga,Universal Music
67350,CZ - RADIO - TOP 100,2019,06,51,Me!(feat. Brendon Urie of Panic! At The Disco),Taylor Swift,Taylor Swift,Universal Music
67351,CZ - RADIO - TOP 100,2019,06,52,I Don't Care,Ed Sheeran & Justin Bieber,Ed Sheeran,Universal Music/Warner Music
67352,CZ - RADIO - TOP 100,2019,06,53,In My Mind,Dynoro & Gigi D'Agostino,Dynoro,Sony Music
67353,CZ - RADIO - TOP 100,2019,06,54,I've Been Waiting (feat. Fall Out Boy),Lil Peep,Lil Peep,Sony Music
67354,CZ - RADIO - TOP 100,2019,06,55,Dřevo,Xindl X,Xindl X,Universal Music
67355,CZ - RADIO - TOP 100,2019,06,56,Promises (with Sam Smith),Calvin Harris,Calvin Harris,Sony Music
67356,CZ - RADIO - TOP 100,2019,06,57,Rescue Me,Onerepublic,Onerepublic,Universal Music
67357,CZ - RADIO - TOP 100,2019,06,58,Giant (with Rag’n’Bone Man),Calvin Harris,Calvin Harris,Sony Music
67358,CZ - RADIO - TOP 100,2019,06,59,Happier,Marshmello & Bastille,Marshmello,Universal Music
67359,CZ - RADIO - TOP 100,2019,06,60,Bad Guy,Billie Eilish,Billie Eilish,Universal Music
67360,CZ - RADIO - TOP 100,2019,06,61,Have it All,Jason Mraz,Jason Mraz,Warner Music
67361,CZ - RADIO - TOP 100,2019,06,62,Be Alright,Dean Lewis,Dean Lewis,Universal Music
67362,CZ - RADIO - TOP 100,2019,06,63,Unforgettable,Nico Santos,Nico Santos,Universal Music
67363,CZ - RADIO - TOP 100,2019,06,64,Za 100 let,Za100Let,Za100Let,Supraphon
67364,CZ - RADIO - TOP 100,2019,06,65,Sucker,Jonas Brothers,Jonas Brothers,Universal Music
67365,CZ - RADIO - TOP 100,2019,06,66,Glow,Gavin James,Gavin James,Sony Music
67366,CZ - RADIO - TOP 100,2019,06,67,i'm so tired...,Lauv & Troye Sivan,Lauv,Lauv
67367,CZ - RADIO - TOP 100,2019,06,68,Follow Your Fire,Kodaline,Kodaline,Sony Music
67368,CZ - RADIO - TOP 100,2019,06,69,Darkside (feat. Au/Ra & Tomine Harket),Alan Walker,Alan Walker,Sony Music
67369,CZ - RADIO - TOP 100,2019,06,70,Up Till Dawn (On The Move),Lucas & Steve,Lucas,Warner Music
67370,CZ - RADIO - TOP 100,2019,06,71,Anděl,Mirai,Mirai,Universal Music
67371,CZ - RADIO - TOP 100,2019,06,72,Než tě rozkradou,Lucie,Lucie,Brainzone
67372,CZ - RADIO - TOP 100,2019,06,73,Superstition,James Harries,James Harries,Tranzistor
67373,CZ - RADIO - TOP 100,2019,06,74,Jsem optimista,Olga Lounová,Olga Lounová,Olga Lounová Records
67374,CZ - RADIO - TOP 100,2019,06,75,Každý chce byť naj,Miro Žbirka,Miro Žbirka,Universal Music
67375,CZ - RADIO - TOP 100,2019,06,76,"Když nemůžeš, tak přidej",Mirai,Mirai,Universal Music
67376,CZ - RADIO - TOP 100,2019,06,77,Think About Us,Little Mix,Little Mix,Sony Music
67377,CZ - RADIO - TOP 100,2019,06,78,Blur (feat. Foster the People),Mo,Mo,Sony Music
67378,CZ - RADIO - TOP 100,2019,06,79,Learn to Let Go,Welshly Arms,Welshly Arms,Universal Music
67379,CZ - RADIO - TOP 100,2019,06,80,Rise (feat. Jack & Jack),Jonas Blue,Jonas Blue,Universal Music
67380,CZ - RADIO - TOP 100,2019,06,81,Mám boky jako skříň,Ewa Farna,Ewa Farna,Nan
67381,CZ - RADIO - TOP 100,2019,06,82,Potkal jsem tě po letech,Chinaski,Chinaski,Brainzone
67382,CZ - RADIO - TOP 100,2019,06,83,Nepustím,Kali,Kali,Kali Records
67383,CZ - RADIO - TOP 100,2019,06,84,Not Giving In,Tom Walker,Tom Walker,Sony Music
67384,CZ - RADIO - TOP 100,2019,06,85,Joy,Bastille,Bastille,Universal Music
67385,CZ - RADIO - TOP 100,2019,06,86,So Close (feat. Georgia Ku),Notd & Felix Jaehn & Captain Cuts,Notd,Universal Music
67386,CZ - RADIO - TOP 100,2019,06,87,Na srdci (feat. Celeste Buckingham),Slza,Slza,Universal Music
67387,CZ - RADIO - TOP 100,2019,06,88,Venku je na nule,Chinaski,Chinaski,Brainzone
67388,CZ - RADIO - TOP 100,2019,06,89,Wrong,The Atavists,The Atavists,Bigg Boss
67389,CZ - RADIO - TOP 100,2019,06,90,Pro Emu,Michal Hrůza,Michal Hrůza,Universal Music
67390,CZ - RADIO - TOP 100,2019,06,91,Missing the Moments,Peter Aristone,Peter Aristone,Brainzone
67391,CZ - RADIO - TOP 100,2019,06,92,Say Love,James Tw,James Tw,Universal Music
67392,CZ - RADIO - TOP 100,2019,06,93,Holomráz,Slza,Slza,Universal Music
67393,CZ - RADIO - TOP 100,2019,06,94,Popelka,Xindl X,Xindl X,Universal Music
67394,CZ - RADIO - TOP 100,2019,06,95,I Don’t Belong in This Club (feat. Macklemore),Why Don'T We,Why Don'T We,Warner Music
67395,CZ - RADIO - TOP 100,2019,06,96,Bohouš,Lokomotiva,Lokomotiva,Nan
67396,CZ - RADIO - TOP 100,2019,06,97,Víš kdo já jsem,Doctor P.P.,Doctor P.P.,Lewron Music Center
67397,CZ - RADIO - TOP 100,2019,06,98,Nádech,Like-It,Like-It,Brainzone
67398,CZ - RADIO - TOP 100,2019,06,99,Move On,Mike Posner,Mike Posner,Universal Music
67399,CZ - RADIO - TOP 100,2019,06,100,Rooftop,Nico Santos,Nico Santos,Universal Music
67400,CZ - RADIO - TOP 100,2019,07,1,Con Calma (feat. Snow),Daddy Yankee,Daddy Yankee,Universal Music
67401,CZ - RADIO - TOP 100,2019,07,2,Someone You Loved,Lewis Capaldi,Lewis Capaldi,Universal Music
67402,CZ - RADIO - TOP 100,2019,07,3,S.O.S.,Avicii,Avicii,Universal Music
67403,CZ - RADIO - TOP 100,2019,07,4,Walk Me Home,P!Nk,P!Nk,Sony Music
67404,CZ - RADIO - TOP 100,2019,07,5,No Sleep (feat. Bonn),Martin Garrix,Martin Garrix,Sony Music
67405,CZ - RADIO - TOP 100,2019,07,6,Sweet but Psycho,Ava Max,Ava Max,Warner Music
67406,CZ - RADIO - TOP 100,2019,07,7,Paravany,Slza,Slza,Universal Music
67407,CZ - RADIO - TOP 100,2019,07,8,OTCHI,Mirai,Mirai,Universal Music
67408,CZ - RADIO - TOP 100,2019,07,9,Insomnia,Daya,Daya,Universal Music
67409,CZ - RADIO - TOP 100,2019,07,10,Unforgettable,Nico Santos,Nico Santos,Universal Music
67410,CZ - RADIO - TOP 100,2019,07,11,Don't Call Me Up,Mabel,Mabel,Universal Music
67411,CZ - RADIO - TOP 100,2019,07,12,Let Me Down SLowly,Alec Benjamin,Alec Benjamin,Warner Music
67412,CZ - RADIO - TOP 100,2019,07,13,To se mi líbí,Marek Ztracený,Marek Ztracený,Supraphon
67413,CZ - RADIO - TOP 100,2019,07,14,Fading,Alle Farben & Ilira,Alle Farben,Sony Music
67414,CZ - RADIO - TOP 100,2019,07,15,Nesmím zapomenout (Mámě),Kryštof,Kryštof,I.Richmond.P./Universal Music
67415,CZ - RADIO - TOP 100,2019,07,16,So Am I,Ava Max,Ava Max,Warner Music
67416,CZ - RADIO - TOP 100,2019,07,17,Me!(feat. Brendon Urie of Panic! At The Disco),Taylor Swift,Taylor Swift,Universal Music
67417,CZ - RADIO - TOP 100,2019,07,18,Shotgun,George Ezra,George Ezra,Sony Music
67418,CZ - RADIO - TOP 100,2019,07,19,Acapella (feat. Fito Blanko & Frankie J),Mikolas Josef,Mikolas Josef,Vivienne Records
67419,CZ - RADIO - TOP 100,2019,07,20,Múza,Poetika,Poetika,Universal Music
67420,CZ - RADIO - TOP 100,2019,07,21,Power Over Me,Dermot Kennedy,Dermot Kennedy,Universal Music
67421,CZ - RADIO - TOP 100,2019,07,22,Speechless,Robin Schulz,Robin Schulz,Warner Music
67422,CZ - RADIO - TOP 100,2019,07,23,High Hopes,Panic! At The Disco,Panic! At The Disco,Warner Music
67423,CZ - RADIO - TOP 100,2019,07,24,I Don't Care,Ed Sheeran & Justin Bieber,Ed Sheeran,Universal Music/Warner Music
67424,CZ - RADIO - TOP 100,2019,07,25,Bottom of You,Kokab & Beatchild,Kokab,Warner Music
67425,CZ - RADIO - TOP 100,2019,07,26,Open Up,Matt Simons,Matt Simons,Universal Music
67426,CZ - RADIO - TOP 100,2019,07,27,Sucker,Jonas Brothers,Jonas Brothers,Universal Music
67427,CZ - RADIO - TOP 100,2019,07,28,Bad Liar,Imagine Dragons,Imagine Dragons,Universal Music
67428,CZ - RADIO - TOP 100,2019,07,29,Dřevo,Xindl X,Xindl X,Universal Music
67429,CZ - RADIO - TOP 100,2019,07,30,Srdce nehasnou,Karel Gott/Charlotte Ella Gottová,Karel Gott,Supraphon
67430,CZ - RADIO - TOP 100,2019,07,31,Bad Guy,Billie Eilish,Billie Eilish,Universal Music
67431,CZ - RADIO - TOP 100,2019,07,32,Rub a líc,Sebastian,Sebastian,Warner Music
67432,CZ - RADIO - TOP 100,2019,07,33,Glow,Gavin James,Gavin James,Sony Music
67433,CZ - RADIO - TOP 100,2019,07,34,I've Been Waiting (feat. Fall Out Boy),Lil Peep,Lil Peep,Sony Music
67434,CZ - RADIO - TOP 100,2019,07,35,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,Mark Ronson,Sony Music
67435,CZ - RADIO - TOP 100,2019,07,36,La Cintura,Alvaro Soler,Alvaro Soler,Universal Music
67436,CZ - RADIO - TOP 100,2019,07,37,Bones (feat. OneRepublic),Galantis,Galantis,Warner Music
67437,CZ - RADIO - TOP 100,2019,07,38,Shameless,Denis First & Reznikov & Bright Sparks,Denis First,Universal Music
67438,CZ - RADIO - TOP 100,2019,07,39,Missing the Moments,Peter Aristone,Peter Aristone,Brainzone
67439,CZ - RADIO - TOP 100,2019,07,40,Wicked Hearts (feat. Jamie Hartman),Junge Junge,Junge Junge,Universal Music
67440,CZ - RADIO - TOP 100,2019,07,41,Tamaryšek,Chinaski,Chinaski,Brainzone
67441,CZ - RADIO - TOP 100,2019,07,42,Sing It With Me (feat. Astrid S),Jp Cooper,Jp Cooper,Universal Music
67442,CZ - RADIO - TOP 100,2019,07,43,Last Hurrah,Bebe Rexha,Bebe Rexha,Warner Music
67443,CZ - RADIO - TOP 100,2019,07,44,Carry On (O.S.T Pokémon Detective Pikachu),Kygo & Rita Ora,Kygo,Sony Music
67444,CZ - RADIO - TOP 100,2019,07,45,Me Gusta,Mikolas Josef,Mikolas Josef,Sony Music
67445,CZ - RADIO - TOP 100,2019,07,46,Not Giving In,Tom Walker,Tom Walker,Sony Music
67446,CZ - RADIO - TOP 100,2019,07,47,Girls Go Wild,Lp,Lp,Universal Music
67447,CZ - RADIO - TOP 100,2019,07,48,Superstition,James Harries,James Harries,Tranzistor
67448,CZ - RADIO - TOP 100,2019,07,49,La Libertad,Alvaro Soler,Alvaro Soler,Universal Music
67449,CZ - RADIO - TOP 100,2019,07,50,Flames,David Guetta & Sia,David Guetta,Warner Music
67450,CZ - RADIO - TOP 100,2019,07,51,Close to Me (feat. Diplo & Swae Lee),Ellie Goulding,Ellie Goulding,Universal Music
67451,CZ - RADIO - TOP 100,2019,07,52,Who Do You Love,Chainsmokers,Chainsmokers,Sony Music
67452,CZ - RADIO - TOP 100,2019,07,53,Motýli,Mandrage,Mandrage,Universal Music
67453,CZ - RADIO - TOP 100,2019,07,54,Alenka,Xindl X,Xindl X,Universal Music
